ACCIDENT_DATE,ACCIDENT_NO,Month,Year,LGA_NAME,STAT_DIV_NAME
1/08/2014,T20140015871,August,2014,CAMPASPE,Country
1/08/2014,T20140015874,August,2014,YARRA,Metro
1/08/2014,T20140015875,August,2014,COLAC OTWAY,Country
1/08/2014,T20140015876,August,2014,WYNDHAM,Metro
1/08/2014,T20140015877,August,2014,YARRA,Metro
1/08/2014,T20140015880,August,2014,LATROBE,Country
1/08/2014,T20140015884,August,2014,FRANKSTON,Metro
1/08/2014,T20140015885,August,2014,MELBOURNE,Metro
1/08/2014,T20140015887,August,2014,MORELAND,Metro
1/08/2014,T20140015890,August,2014,MELBOURNE,Metro
1/08/2014,T20140015892,August,2014,LATROBE,Country
1/08/2014,T20140015896,August,2014,MOUNT ALEXANDER,Country
1/08/2014,T20140015907,August,2014,SURF COAST,Country
1/08/2014,T20140015916,August,2014,BALLARAT,Country
1/08/2014,T20140015934,August,2014,BAYSIDE,Metro
1/08/2014,T20140016344,August,2014,BAYSIDE,Metro
1/08/2014,T20140016370,August,2014,MELBOURNE,Metro
1/08/2014,T20140016379,August,2014,KINGSTON,Metro
1/08/2014,T20140015975,August,2014,YARRA,Metro
1/08/2014,T20140016035,August,2014,GREATER DANDENONG,Metro
1/08/2014,T20140016037,August,2014,FRANKSTON,Metro
1/08/2014,T20140016468,August,2014,FRANKSTON,Metro
1/08/2014,T20140019625,August,2014,BRIMBANK,Metro
1/08/2014,T20140019759,August,2014,MORNINGTON PENINSULA,Metro
2/08/2014,T20140018400,August,2014,GREATER GEELONG,Country
2/08/2014,T20140016646,August,2014,MOONEE VALLEY,Metro
2/08/2014,T20140016283,August,2014,DAREBIN,Metro
2/08/2014,T20140015894,August,2014,WHITTLESEA,Metro
2/08/2014,T20140015898,August,2014,HUME,Metro
2/08/2014,T20140015904,August,2014,WHITEHORSE,Metro
2/08/2014,T20140015911,August,2014,PYRENEES,Country
2/08/2014,T20140015915,August,2014,BRIMBANK,Metro
2/08/2014,T20140015919,August,2014,BAYSIDE,Metro
2/08/2014,T20140015921,August,2014,WYNDHAM,Metro
2/08/2014,T20140015923,August,2014,BANYULE,Metro
2/08/2014,T20140015925,August,2014,STONNINGTON,Metro
2/08/2014,T20140015930,August,2014,BRIMBANK,Metro
2/08/2014,T20140015931,August,2014,MORELAND,Metro
2/08/2014,T20140015938,August,2014,BANYULE,Metro
2/08/2014,T20140015940,August,2014,MURRINDINDI,Country
2/08/2014,T20140015941,August,2014,GREATER DANDENONG,Metro
2/08/2014,T20140015943,August,2014,BALLARAT,Country
2/08/2014,T20140015944,August,2014,CASEY,Metro
2/08/2014,T20140015946,August,2014,WHITTLESEA,Metro
2/08/2014,T20140015947,August,2014,KINGSTON,Metro
2/08/2014,T20140015950,August,2014,MITCHELL,Country
2/08/2014,T20140015953,August,2014,BANYULE,Metro
2/08/2014,T20140015954,August,2014,GLEN EIRA,Metro
2/08/2014,T20140015955,August,2014,HEPBURN,Country
2/08/2014,T20140015956,August,2014,KINGSTON,Metro
2/08/2014,T20140015957,August,2014,NILLUMBIK,Metro
2/08/2014,T20140015959,August,2014,GLENELG,Country
2/08/2014,T20140015960,August,2014,BOROONDARA,Metro
2/08/2014,T20140015962,August,2014,WHITTLESEA,Metro
2/08/2014,T20140016364,August,2014,MORELAND,Metro
2/08/2014,T20140015965,August,2014,ARARAT,Country
2/08/2014,T20140015976,August,2014,WHITTLESEA,Metro
2/08/2014,T20140015986,August,2014,KNOX,Metro
2/08/2014,T20140015996,August,2014,KNOX,Metro
2/08/2014,T20140016020,August,2014,MOORABOOL,Country
2/08/2014,T20140016047,August,2014,GREATER GEELONG,Country
2/08/2014,T20140016066,August,2014,MITCHELL,Country
2/08/2014,T20140016945,August,2014,MOONEE VALLEY,Metro
2/08/2014,T20140016156,August,2014,MOORABOOL,Country
2/08/2014,T20140022664,August,2014,MONASH,Metro
3/08/2014,T20140017333,August,2014,MONASH,Metro
3/08/2014,T20140017695,August,2014,WELLINGTON,Country
3/08/2014,T20140016266,August,2014,BAYSIDE,Metro
3/08/2014,T20140015967,August,2014,MONASH,Metro
3/08/2014,T20140015970,August,2014,HUME,Metro
3/08/2014,T20140015981,August,2014,WHITTLESEA,Metro
3/08/2014,T20140015982,August,2014,MELBOURNE,Metro
3/08/2014,T20140015985,August,2014,BRIMBANK,Metro
3/08/2014,T20140015988,August,2014,GLEN EIRA,Metro
3/08/2014,T20140015989,August,2014,GREATER SHEPPARTON,Country
3/08/2014,T20140015990,August,2014,HUME,Metro
3/08/2014,T20140015994,August,2014,YARRA,Metro
3/08/2014,T20140015995,August,2014,WHITTLESEA,Metro
3/08/2014,T20140015999,August,2014,MACEDON RANGES,Country
3/08/2014,T20140016001,August,2014,MORNINGTON PENINSULA,Metro
3/08/2014,T20140016004,August,2014,KINGSTON,Metro
3/08/2014,T20140016010,August,2014,MELBOURNE,Metro
3/08/2014,T20140016012,August,2014,WHITTLESEA,Metro
3/08/2014,T20140016014,August,2014,MELBOURNE,Metro
3/08/2014,T20140016015,August,2014,MELTON,Metro
3/08/2014,T20140016017,August,2014,FRANKSTON,Metro
3/08/2014,T20140016021,August,2014,BASS COAST,Country
3/08/2014,T20140016022,August,2014,YARRA,Metro
3/08/2014,T20140016023,August,2014,CASEY,Metro
3/08/2014,T20140016027,August,2014,KINGSTON,Metro
3/08/2014,T20140016033,August,2014,KINGSTON,Metro
3/08/2014,T20140016045,August,2014,MARIBYRNONG,Metro
3/08/2014,T20140016061,August,2014,MORELAND,Metro
3/08/2014,T20140016086,August,2014,CASEY,Metro
3/08/2014,T20160007920,August,2014,MAROONDAH,Metro
4/08/2014,T20140017117,August,2014,CASEY,Metro
4/08/2014,T20140017141,August,2014,CASEY,Metro
4/08/2014,T20140016192,August,2014,WHITTLESEA,Metro
4/08/2014,T20140016214,August,2014,PORT PHILLIP,Metro
4/08/2014,T20140016217,August,2014,GREATER BENDIGO,Country
4/08/2014,T20140016318,August,2014,CARDINIA,Metro
4/08/2014,T20140016374,August,2014,WHITEHORSE,Metro
4/08/2014,T20140016392,August,2014,STONNINGTON,Metro
4/08/2014,T20140016038,August,2014,BRIMBANK,Metro
4/08/2014,T20140016044,August,2014,BENALLA,Country
4/08/2014,T20140016049,August,2014,PORT PHILLIP,Metro
4/08/2014,T20140016067,August,2014,GLEN EIRA,Metro
4/08/2014,T20140016069,August,2014,MORELAND,Metro
4/08/2014,T20140016079,August,2014,MANSFIELD,Country
4/08/2014,T20140016084,August,2014,PORT PHILLIP,Metro
4/08/2014,T20140016090,August,2014,HUME,Metro
4/08/2014,T20140016092,August,2014,MANSFIELD,Country
4/08/2014,T20140016098,August,2014,PORT PHILLIP,Metro
4/08/2014,T20140016102,August,2014,MORNINGTON PENINSULA,Metro
4/08/2014,T20140016106,August,2014,MELTON,Metro
4/08/2014,T20140016113,August,2014,GREATER GEELONG,Country
4/08/2014,T20140016130,August,2014,LATROBE,Country
4/08/2014,T20140016137,August,2014,PORT PHILLIP,Metro
4/08/2014,T20140016141,August,2014,KINGSTON,Metro
4/08/2014,T20140016145,August,2014,WHITTLESEA,Metro
4/08/2014,T20140016587,August,2014,BAYSIDE,Metro
4/08/2014,T20140020345,August,2014,SOUTH GIPPSLAND,Country
4/08/2014,T20140022196,August,2014,CAMPASPE,Country
4/08/2014,T20150006582,August,2014,MONASH,Metro
5/08/2014,T20140017112,August,2014,BAYSIDE,Metro
5/08/2014,T20140016200,August,2014,WHITEHORSE,Metro
5/08/2014,T20140016215,August,2014,EAST GIPPSLAND,Country
5/08/2014,T20140016264,August,2014,HUME,Metro
5/08/2014,T20140016300,August,2014,MELBOURNE,Metro
5/08/2014,T20140016369,August,2014,PORT PHILLIP,Metro
5/08/2014,T20140016803,August,2014,WODONGA,Country
5/08/2014,T20140016916,August,2014,WYNDHAM,Metro
5/08/2014,T20140016112,August,2014,CARDINIA,Metro
5/08/2014,T20140016119,August,2014,STONNINGTON,Metro
5/08/2014,T20140016122,August,2014,MORELAND,Metro
5/08/2014,T20140016123,August,2014,MELBOURNE,Metro
5/08/2014,T20140016132,August,2014,MOONEE VALLEY,Metro
5/08/2014,T20140016136,August,2014,KNOX,Metro
5/08/2014,T20140016140,August,2014,MORNINGTON PENINSULA,Metro
5/08/2014,T20140016143,August,2014,MONASH,Metro
5/08/2014,T20140016144,August,2014,MAROONDAH,Metro
5/08/2014,T20140016146,August,2014,MACEDON RANGES,Country
5/08/2014,T20140016147,August,2014,MARIBYRNONG,Metro
5/08/2014,T20140016149,August,2014,YARRA,Metro
5/08/2014,T20140016150,August,2014,COLAC OTWAY,Country
5/08/2014,T20140016151,August,2014,KINGSTON,Metro
5/08/2014,T20140016152,August,2014,MONASH,Metro
5/08/2014,T20140016155,August,2014,LATROBE,Country
5/08/2014,T20140016157,August,2014,BOROONDARA,Metro
5/08/2014,T20140016164,August,2014,STONNINGTON,Metro
5/08/2014,T20140016166,August,2014,MELBOURNE,Metro
5/08/2014,T20140016167,August,2014,MOORABOOL,Country
5/08/2014,T20140016168,August,2014,CASEY,Metro
5/08/2014,T20140016169,August,2014,GANNAWARRA,Country
5/08/2014,T20140016170,August,2014,DAREBIN,Metro
5/08/2014,T20140016171,August,2014,BALLARAT,Country
5/08/2014,T20140016176,August,2014,GREATER BENDIGO,Country
5/08/2014,T20140016184,August,2014,HUME,Metro
5/08/2014,T20140016185,August,2014,WHITEHORSE,Metro
5/08/2014,T20140016186,August,2014,MONASH,Metro
5/08/2014,T20140016188,August,2014,MELBOURNE,Metro
5/08/2014,T20140016189,August,2014,GREATER DANDENONG,Metro
5/08/2014,T20140021978,August,2014,MELBOURNE,Metro
6/08/2014,T20140018194,August,2014,BOROONDARA,Metro
6/08/2014,T20140017140,August,2014,BAYSIDE,Metro
6/08/2014,T20140017927,August,2014,NILLUMBIK,Metro
6/08/2014,T20140017945,August,2014,BAW BAW,Country
6/08/2014,T20140017663,August,2014,GREATER GEELONG,Country
6/08/2014,T20140016193,August,2014,KINGSTON,Metro
6/08/2014,T20140016194,August,2014,BRIMBANK,Metro
6/08/2014,T20140016202,August,2014,GREATER GEELONG,Country
6/08/2014,T20140016211,August,2014,LATROBE,Country
6/08/2014,T20140016218,August,2014,CAMPASPE,Country
6/08/2014,T20140016221,August,2014,MURRINDINDI,Country
6/08/2014,T20140016222,August,2014,GREATER SHEPPARTON,Country
6/08/2014,T20140016223,August,2014,LATROBE,Country
6/08/2014,T20140016226,August,2014,NORTHERN GRAMPIANS,Country
6/08/2014,T20140016227,August,2014,MARIBYRNONG,Metro
6/08/2014,T20140016230,August,2014,YARRA RANGES,Metro
6/08/2014,T20140016234,August,2014,WYNDHAM,Metro
6/08/2014,T20140016628,August,2014,WHITEHORSE,Metro
6/08/2014,T20140016240,August,2014,HUME,Metro
6/08/2014,T20140016242,August,2014,YARRA RANGES,Metro
6/08/2014,T20140016246,August,2014,FRANKSTON,Metro
6/08/2014,T20140016247,August,2014,YARRA,Metro
6/08/2014,T20140016251,August,2014,DAREBIN,Metro
6/08/2014,T20140016254,August,2014,MOONEE VALLEY,Metro
6/08/2014,T20140016263,August,2014,GREATER DANDENONG,Metro
6/08/2014,T20140016267,August,2014,BRIMBANK,Metro
6/08/2014,T20140016296,August,2014,MELBOURNE,Metro
6/08/2014,T20140016304,August,2014,WHITEHORSE,Metro
6/08/2014,T20140017098,August,2014,NILLUMBIK,Metro
6/08/2014,T20140016307,August,2014,MORELAND,Metro
6/08/2014,T20140016311,August,2014,WHITEHORSE,Metro
6/08/2014,T20140016351,August,2014,BOROONDARA,Metro
6/08/2014,T20140016465,August,2014,MELBOURNE,Metro
6/08/2014,T20150006253,August,2014,YARRA RANGES,Metro
7/08/2014,T20140018174,August,2014,HOBSONS BAY,Metro
7/08/2014,T20140017584,August,2014,WODONGA,Country
7/08/2014,T20140016260,August,2014,MONASH,Metro
7/08/2014,T20140016265,August,2014,CASEY,Metro
7/08/2014,T20140016270,August,2014,MURRINDINDI,Country
7/08/2014,T20140016271,August,2014,WANGARATTA,Country
7/08/2014,T20140016272,August,2014,KINGSTON,Metro
7/08/2014,T20140016273,August,2014,KNOX,Metro
7/08/2014,T20140016277,August,2014,MORNINGTON PENINSULA,Metro
7/08/2014,T20140016281,August,2014,WHITEHORSE,Metro
7/08/2014,T20140016665,August,2014,MORELAND,Metro
7/08/2014,T20140016285,August,2014,MONASH,Metro
7/08/2014,T20140016289,August,2014,DAREBIN,Metro
7/08/2014,T20140016292,August,2014,FRANKSTON,Metro
7/08/2014,T20140016293,August,2014,MAROONDAH,Metro
7/08/2014,T20140016298,August,2014,KINGSTON,Metro
7/08/2014,T20140016306,August,2014,LATROBE,Country
7/08/2014,T20140016313,August,2014,GREATER SHEPPARTON,Country
7/08/2014,T20140016315,August,2014,BULOKE,Country
7/08/2014,T20140016316,August,2014,MELBOURNE,Metro
7/08/2014,T20140016317,August,2014,MORNINGTON PENINSULA,Metro
7/08/2014,T20140016319,August,2014,GREATER BENDIGO,Country
7/08/2014,T20140016321,August,2014,MURRINDINDI,Country
7/08/2014,T20140016323,August,2014,WELLINGTON,Country
7/08/2014,T20140016737,August,2014,GREATER GEELONG,Country
7/08/2014,T20140016327,August,2014,HUME,Metro
7/08/2014,T20140016328,August,2014,WYNDHAM,Metro
7/08/2014,T20140016334,August,2014,NORTHERN GRAMPIANS,Country
7/08/2014,T20140016336,August,2014,STONNINGTON,Metro
7/08/2014,T20140016337,August,2014,MOONEE VALLEY,Metro
7/08/2014,T20140016341,August,2014,FRANKSTON,Metro
7/08/2014,T20140016343,August,2014,GLEN EIRA,Metro
7/08/2014,T20140016346,August,2014,MACEDON RANGES,Country
7/08/2014,T20140016347,August,2014,BRIMBANK,Metro
7/08/2014,T20140016349,August,2014,GREATER DANDENONG,Metro
7/08/2014,T20140016350,August,2014,MORNINGTON PENINSULA,Metro
7/08/2014,T20140016381,August,2014,GREATER DANDENONG,Metro
7/08/2014,T20140016410,August,2014,HUME,Metro
7/08/2014,T20140016455,August,2014,MELTON,Metro
7/08/2014,T20150002223,August,2014,HUME,Metro
8/08/2014,T20140017730,August,2014,ALPINE,Country
8/08/2014,T20140018123,August,2014,MARIBYRNONG,Metro
8/08/2014,T20140017105,August,2014,MELBOURNE,Metro
8/08/2014,T20140016357,August,2014,MOONEE VALLEY,Metro
8/08/2014,T20140016365,August,2014,MORNINGTON PENINSULA,Metro
8/08/2014,T20140016372,August,2014,GREATER SHEPPARTON,Country
8/08/2014,T20140016373,August,2014,CASEY,Metro
8/08/2014,T20140016378,August,2014,NILLUMBIK,Metro
8/08/2014,T20140016382,August,2014,MILDURA,Country
8/08/2014,T20140016384,August,2014,GREATER DANDENONG,Metro
8/08/2014,T20140016386,August,2014,WHITEHORSE,Metro
8/08/2014,T20140016390,August,2014,WYNDHAM,Metro
8/08/2014,T20140016393,August,2014,CASEY,Metro
8/08/2014,T20140016396,August,2014,GLEN EIRA,Metro
8/08/2014,T20140016398,August,2014,MELBOURNE,Metro
8/08/2014,T20140016408,August,2014,CAMPASPE,Country
8/08/2014,T20140016792,August,2014,GREATER DANDENONG,Metro
8/08/2014,T20140016411,August,2014,MITCHELL,Country
8/08/2014,T20140016413,August,2014,HINDMARSH,Country
8/08/2014,T20140016416,August,2014,HUME,Metro
8/08/2014,T20140016417,August,2014,CORANGAMITE,Country
8/08/2014,T20140016419,August,2014,HOBSONS BAY,Metro
8/08/2014,T20140016420,August,2014,STONNINGTON,Metro
8/08/2014,T20140016423,August,2014,WHITEHORSE,Metro
8/08/2014,T20140016425,August,2014,NILLUMBIK,Metro
8/08/2014,T20140016426,August,2014,BAYSIDE,Metro
8/08/2014,T20140016428,August,2014,CORANGAMITE,Country
8/08/2014,T20140016429,August,2014,WHITEHORSE,Metro
8/08/2014,T20140016430,August,2014,WHITEHORSE,Metro
8/08/2014,T20140016433,August,2014,MORNINGTON PENINSULA,Metro
8/08/2014,T20140016443,August,2014,BRIMBANK,Metro
8/08/2014,T20140016505,August,2014,MELTON,Metro
8/08/2014,T20140016516,August,2014,CASEY,Metro
8/08/2014,T20140016934,August,2014,GOLDEN PLAINS,Country
8/08/2014,T20140016571,August,2014,NILLUMBIK,Metro
8/08/2014,T20140016581,August,2014,MARIBYRNONG,Metro
8/08/2014,T20140016970,August,2014,MONASH,Metro
8/08/2014,T20140021129,August,2014,BOROONDARA,Metro
8/08/2014,T20150000969,August,2014,KINGSTON,Metro
9/08/2014,T20140017130,August,2014,HUME,Metro
9/08/2014,T20140017252,August,2014,MORELAND,Metro
9/08/2014,T20140016635,August,2014,FRANKSTON,Metro
9/08/2014,T20140017092,August,2014,GREATER GEELONG,Country
9/08/2014,T20140016722,August,2014,PORT PHILLIP,Metro
9/08/2014,T20140016439,August,2014,CAMPASPE,Country
9/08/2014,T20140016445,August,2014,WHITTLESEA,Metro
9/08/2014,T20140016447,August,2014,MARIBYRNONG,Metro
9/08/2014,T20140016452,August,2014,MELTON,Metro
9/08/2014,T20140016454,August,2014,YARRA,Metro
9/08/2014,T20140016458,August,2014,GREATER BENDIGO,Country
9/08/2014,T20140016459,August,2014,MONASH,Metro
9/08/2014,T20140016462,August,2014,WYNDHAM,Metro
9/08/2014,T20140016471,August,2014,WHITEHORSE,Metro
9/08/2014,T20140016472,August,2014,DAREBIN,Metro
9/08/2014,T20140016474,August,2014,HUME,Metro
9/08/2014,T20140016475,August,2014,MOUNT ALEXANDER,Country
9/08/2014,T20140016481,August,2014,KINGSTON,Metro
9/08/2014,T20140016482,August,2014,HUME,Metro
9/08/2014,T20140016484,August,2014,BALLARAT,Country
9/08/2014,T20140016487,August,2014,HOBSONS BAY,Metro
9/08/2014,T20140016489,August,2014,FRANKSTON,Metro
9/08/2014,T20140016883,August,2014,BRIMBANK,Metro
9/08/2014,T20140016492,August,2014,MARIBYRNONG,Metro
9/08/2014,T20140016495,August,2014,GREATER GEELONG,Country
9/08/2014,T20140016515,August,2014,WHITTLESEA,Metro
9/08/2014,T20140016527,August,2014,MOONEE VALLEY,Metro
9/08/2014,T20140016528,August,2014,BRIMBANK,Metro
9/08/2014,T20140016535,August,2014,MARIBYRNONG,Metro
9/08/2014,T20140016536,August,2014,PORT PHILLIP,Metro
9/08/2014,T20140016939,August,2014,CARDINIA,Metro
9/08/2014,T20140016579,August,2014,GREATER GEELONG,Country
9/08/2014,T20140016582,August,2014,WHITEHORSE,Metro
9/08/2014,T20140020353,August,2014,GREATER GEELONG,Country
9/08/2014,T20160014797,August,2014,HUME,Metro
10/08/2014,T20140017179,August,2014,LATROBE,Country
10/08/2014,T20140018345,August,2014,DAREBIN,Metro
10/08/2014,T20140017236,August,2014,MANNINGHAM,Metro
10/08/2014,T20140016634,August,2014,GREATER BENDIGO,Country
10/08/2014,T20140017021,August,2014,MILDURA,Country
10/08/2014,T20140016657,August,2014,HUME,Metro
10/08/2014,T20140016681,August,2014,WHITTLESEA,Metro
10/08/2014,T20140016709,August,2014,GREATER GEELONG,Country
10/08/2014,T20140016710,August,2014,BALLARAT,Country
10/08/2014,T20140017101,August,2014,MELTON,Metro
10/08/2014,T20140016844,August,2014,MELBOURNE,Metro
10/08/2014,T20140016491,August,2014,WELLINGTON,Country
10/08/2014,T20140016877,August,2014,FRANKSTON,Metro
10/08/2014,T20140016497,August,2014,DAREBIN,Metro
10/08/2014,T20140016498,August,2014,MORELAND,Metro
10/08/2014,T20140016503,August,2014,BOROONDARA,Metro
10/08/2014,T20140016506,August,2014,MORELAND,Metro
10/08/2014,T20140016514,August,2014,GREATER DANDENONG,Metro
10/08/2014,T20140016517,August,2014,WHITTLESEA,Metro
10/08/2014,T20140016521,August,2014,FRANKSTON,Metro
10/08/2014,T20140016523,August,2014,GREATER BENDIGO,Country
